pokemonId,latitude,longitude
120,48.857637,2.299676
13,46.005006,8.954241
13,47.044241,8.320984
13,47.044823,8.318249
7,48.85741,2.295271
129,48.859223,2.295067
13,46.007588,8.951927
13,48.853921,2.304551
86,46.000772,8.948951
14,47.273116,8.913953
125,48.855618,2.298372
118,48.856036,2.29709
96,46.004342,8.94934
19,49.589581,-1.266384
21,47.042091,8.316886
129,47.047853,8.318669
10,47.273671,8.913746
129,49.580951,-1.269076
69,48.856684,2.296177
41,46.004389,8.950643
10,48.857403,2.295621
129,49.586419,-1.264219
21,48.852401,2.301883
13,47.04635,8.315136
19,48.867188,2.30203
16,47.044547,8.32098
10,47.273055,8.913743
16,48.860138,2.296544
16,48.867315,2.299583
19,46.005766,8.95126
60,48.857035,2.294363
19,48.860417,2.302271
16,46.004996,8.950558
13,48.854865,2.296644
17,47.04372,8.313429
98,48.860813,2.298179
19,48.869319,2.297727
16,48.856417,2.305631
16,46.001043,8.94646
90,47.043597,8.318265
46,49.589916,-1.264903
48,48.871365,2.297717
120,48.852321,2.29407
41,48.858068,2.293833
92,48.854325,2.300109
90,46.003657,8.950412
120,48.868221,2.3015
100,49.586103,-1.264029
10,48.856187,2.297453
16,46.005838,8.945579
16,43.488618,-1.472286
118,48.856012,2.298316
81,49.587914,-1.26587
100,49.586887,-1.26512
16,47.272958,8.913999
10,49.587671,-1.266299
41,46.004499,8.945433
129,48.857445,2.293519
96,46.005846,8.951194
46,46.005827,8.952384
13,48.854967,2.29946
46,47.041999,8.313955
116,48.85289,2.293151
13,46.005404,8.950134
19,47.043259,8.319759
41,46.007733,8.953905
41,46.006659,8.957063
118,49.583211,-1.266275
32,46.005332,8.952964
66,49.583196,-1.267681
98,48.857211,2.29736
74,48.852838,2.299726
10,48.856476,2.298705
13,48.857115,2.294282
96,46.004163,8.950663
129,46.003341,8.95252
10,46.004886,8.955768
46,46.007452,8.952712
16,49.589179,-1.266718
129,46.001573,8.950215
85,48.856848,2.29584
98,48.852413,2.293376
32,46.007666,8.950939
13,47.04581,8.318351
19,48.852363,2.299863
16,49.588911,-1.269433
133,46.007846,8.955321
29,46.007138,8.952889
16,48.852848,2.2992
69,47.045478,8.319754
81,49.585861,-1.264282
85,48.856335,2.293956
35,48.861268,2.291109
32,48.861586,2.290959
125,48.854958,2.299898
52,46.003093,8.949958
117,48.858612,2.29414
133,46.004713,8.954149
54,48.857825,2.294164
102,48.856703,2.295214
7,49.58634,-1.264128
7,48.857104,2.294808
10,48.85611,2.297359
120,49.586121,-1.262359
42,49.585175,-1.268738
29,48.855073,2.298065
13,46.001518,8.94615
35,46.007203,8.950149
19,46.005334,8.953885
7,48.85641,2.298085
13,46.005683,8.950406
2,48.857106,2.29472
69,48.852415,2.301183
43,46.004136,8.949091
116,48.858862,2.293458
96,46.007798,8.951165
54,48.857743,2.294333
19,48.851656,2.299805
120,48.856095,2.290165
21,46.007493,8.946468
72,49.589213,-1.26364
16,48.859728,2.297389
16,46.00074,8.95032
60,48.857651,2.295027
17,48.859731,2.297213
16,48.854277,2.294579
133,46.004791,8.953161
13,48.852146,2.294933
41,48.863129,2.292487
46,48.856827,2.296891
13,46.005348,8.950853
55,48.856746,2.289077
10,48.853815,2.294103
1,48.859932,2.295036
60,48.855967,2.296646
54,49.586187,-1.263593
16,46.007355,8.952037
17,48.860298,2.296382
127,48.857593,2.297918
17,49.58884,-1.268638
118,48.858647,2.300284
13,48.852132,2.295633
16,46.008363,8.951619
16,46.006426,8.949537
10,48.861956,2.292129
10,48.857309,2.296403
19,46.004487,8.957022
129,46.00158,8.950125
75,48.853506,2.293815
133,46.005199,8.952738
35,48.858696,2.293884
74,48.853928,2.300253
102,48.861211,2.297948
100,49.585459,-1.271917
23,48.855021,2.296744
10,48.860209,2.296901
41,48.742795,2.405264
81,49.586693,-1.268278
116,46.005955,8.956473
69,48.742988,2.403528
17,48.861194,2.298824
13,48.858759,2.294678
147,48.860657,2.290182
10,48.742697,2.406219
16,48.743225,2.403461
46,46.006597,8.955939
41,41.674703,2.791481
16,49.58688,-1.265735
129,48.859057,2.295492
114,48.855703,2.298028
69,46.002956,8.950743
41,48.741695,2.405346
81,49.586957,-1.266003
13,46.007527,8.953656
133,46.668485,6.795511
10,46.005466,8.95411
120,48.855279,2.303521
41,41.673334,2.790158
60,48.853043,2.293339
32,48.861801,2.292029
16,48.743051,2.408089
120,46.668993,6.79716
63,46.006639,8.952548
16,48.855876,2.297252
48,46.002038,8.949073
16,48.746796,2.405428
133,48.743934,2.407113
61,48.861439,2.290421
13,41.671698,2.790236
133,46.006076,8.954947
10,48.857485,2.295452
127,48.856884,2.294
125,48.853902,2.301566
35,46.004106,8.951381
120,41.673796,2.790391
60,49.586366,-1.261754
19,48.859724,2.297564
19,46.669023,6.801751
41,46.670739,6.799644
133,46.670889,6.79968
73,46.00332,8.95279
72,41.67185,2.790391
21,41.673069,2.791481
41,41.675003,2.791948
86,46.003372,8.95023
100,49.587435,-1.266024
10,46.007296,8.951835
16,46.002125,8.948917
35,46.005178,8.950155
133,46.005093,8.954085
120,49.588463,-1.266686
1,48.857063,2.29691
10,46.673777,6.800819
41,48.744702,2.400432
90,46.005702,8.952068
52,48.857244,2.291749
29,48.74359,2.404806
43,48.74322,2.399957
69,46.667477,6.797158
42,41.674578,2.793426
111,41.67424,2.791325
49,48.746411,2.405045
120,46.002444,8.950581
13,48.863984,2.289047
92,46.00641,8.951648
16,48.744791,2.407448
90,46.670336,6.794965
133,46.005096,8.955006
106,46.005855,8.949172
19,48.744569,2.406816
41,41.673103,2.79008
10,48.855443,2.299235
35,41.672319,2.790313
129,49.585564,-1.262334
19,46.007353,8.953969
10,48.858249,2.292619
16,48.743422,2.405317
129,48.861389,2.289013
41,41.671543,2.790236
120,46.003826,8.955893
74,48.863122,2.288889
79,48.857914,2.293645
60,46.002952,8.951753
14,46.00263,8.949168
87,49.585405,-1.262239
41,41.67093,2.789847
16,46.000003,8.948248
10,46.008212,8.955436
29,46.007183,8.956124
127,48.913346,2.366654
41,49.588273,-1.262191
41,48.859166,2.294009
35,48.858535,2.294046
41,48.863783,2.287276
35,41.674219,2.782533
120,46.667927,6.798523
16,41.674029,2.790391
74,48.861633,2.288594
43,48.743747,2.404819
43,46.665769,6.79657
118,48.744543,2.400507
16,48.744341,2.406446
13,49.587749,-1.26639
81,49.586104,-1.263941
140,41.672376,2.791169
46,46.007655,8.95204
10,41.671799,2.782844
19,48.744476,2.403742
19,48.746564,2.405233
19,49.587673,-1.266123
16,46.002229,8.949502
27,41.67122,2.790703
96,46.002911,8.950361
13,46.669383,6.798242
41,48.863548,2.291205
41,48.865465,2.293729
16,46.006501,8.958117
54,41.672361,2.791792
98,48.861335,2.291728
133,41.671613,2.790547
29,46.000666,8.950297
133,48.864276,2.294159
133,46.667338,6.795687
13,41.67808,2.786967
19,48.746648,2.404977
19,48.745345,2.407232
48,49.587576,-1.267702
30,48.858705,2.293446
13,46.007433,8.953902
46,46.003929,8.950773
92,46.667475,6.794642
43,46.004591,8.954754
42,41.674659,2.780432
41,48.86471,2.28814
19,41.670704,2.789535
133,41.677814,2.7851
133,48.863017,2.290197
46,48.862462,2.286467
120,46.001141,8.949987
35,46.671989,6.793922
14,48.742236,2.405742
118,45.474363,9.177635
129,45.467643,9.182742
54,48.861225,2.28935
16,48.74688,2.405172
13,48.744769,2.400964
22,41.675629,2.782144
43,48.74345,2.404005
120,49.588631,-1.265902
10,46.006157,8.950096
16,48.86117,2.288118
13,41.675253,2.791247
46,41.675572,2.790936
29,46.005176,8.952087
13,49.588376,-1.267298
16,48.865336,2.296263
16,45.458705,9.17585
16,45.471872,9.173555
60,48.863398,2.290842
29,41.672029,2.782999
96,46.00179,8.949363
16,48.867212,2.288956
35,46.006883,8.956121
10,48.742425,2.404181
43,48.743294,2.400138
14,41.374678,2.189974
16,41.674967,2.783777
41,41.672132,2.785178
41,48.861551,2.288763
69,41.674223,2.782377
4,45.473611,9.178666
54,48.859059,2.295404
19,48.869692,2.290824
10,46.005204,8.951727
35,46.001695,8.94961
116,41.677555,2.78938
43,48.865854,2.289987
19,49.589659,-1.266563
35,41.670603,2.787279
10,41.67482,2.789847
48,41.677243,2.786189
16,48.742883,2.404833
92,46.00297,8.950563
21,46.005187,8.950986
16,46.005095,8.949301
96,46.667861,6.795812
19,48.865487,2.29259
41,41.673526,2.79187
92,41.671713,2.789613
16,45.470458,9.176373
116,41.675176,2.791247
120,48.865817,2.295776
63,46.004125,8.950191
16,41.678339,2.789146
10,45.474789,9.176954
93,46.669397,6.79546
133,41.677304,2.78689
133,47.326341,8.205476
16,46.669402,6.795371
92,48.866592,2.292416
118,47.378998,8.541329
13,41.67726,2.785489
118,41.671376,2.790703
133,48.867249,2.298963
35,46.66944,6.796009
102,45.47195,9.179949
13,45.476126,9.176931
42,41.672616,2.784478
120,46.004027,8.957153
43,41.677482,2.785956
79,48.858742,2.295554
19,45.461622,9.172791
140,41.37699,2.187746
60,48.858775,2.29389
16,48.860979,2.297753
133,48.862956,2.289315
114,48.856448,2.296158
69,46.667828,6.795085
13,46.007948,8.957838
13,46.001525,8.948912
118,41.67494,2.791325
120,48.744044,2.405633
4,45.471432,9.174413
98,48.856544,2.299236
16,41.677811,2.788446
19,45.46137,9.174074
25,48.857159,2.29604
16,48.865891,2.296045
21,46.669698,6.798048
16,47.322292,8.210433
29,47.32205,8.209515
13,47.324765,8.204926
96,46.006033,8.958338
4,45.474192,9.172394
66,46.004965,8.947144
48,48.866289,2.295814
41,41.674225,2.782299
13,41.671248,2.786345
17,47.325142,8.208241
13,41.676498,2.788057
96,46.003721,8.949604
19,46.004449,8.95655
16,41.671007,2.789847
133,48.865805,2.29244
69,41.676419,2.791325
16,46.669969,6.797304
10,45.469757,9.176783
32,47.474168,8.307938
16,47.326549,8.210063
23,45.461485,9.172656
16,43.708512,-1.049374
96,48.8685,2.291429
16,41.671854,2.783777
16,41.677726,2.788757
16,46.005405,8.952987
46,48.861345,2.291203
19,45.586925,9.27003
13,46.008658,8.952632
48,45.486666,9.174148
21,48.857071,2.292524
19,47.373792,8.540901
41,46.007067,8.953787
54,48.860659,2.286147
19,49.588297,-1.267294
48,48.86353,2.288133
32,41.676139,2.790002
127,41.677827,2.784555
63,47.471412,8.305517
96,47.472118,8.3043
13,47.47234,8.306548
16,45.486356,9.174321
116,41.674495,2.787201
54,48.857525,2.293438
4,45.476068,9.17673
16,41.380091,2.189282
80,45.46794,9.182747
10,48.857366,2.297461
118,43.710065,-1.051469
118,46.000534,8.950071
29,48.865887,2.29622
46,48.862053,2.287224
60,41.675593,2.783622
4,45.471295,9.175188
10,46.669086,6.800687
81,49.585878,-1.2627
86,48.857858,2.296448
39,47.322093,8.209998
16,48.858453,2.28632
98,48.866991,2.296134
96,46.007846,8.955321
41,46.006408,8.953579
32,48.857344,2.294651
16,47.915084,1.959474
69,49.590304,-1.265801
16,45.47193,9.172846
41,41.671121,2.788368
16,45.457148,9.173074
41,41.672143,2.784711
10,47.473557,8.307854
98,41.377141,2.188053
16,46.006209,8.950388
16,47.471026,8.304455
41,41.675519,2.789924
13,45.475278,9.174564
116,41.675571,2.784555
41,46.004585,8.95006
48,45.467463,9.183138
43,48.857869,2.295922
60,48.856487,2.298179
13,46.00405,8.9521
127,48.857946,2.296016
98,41.678261,2.789146
60,48.861147,2.29724
1,45.473264,9.178372
16,45.457966,9.173974
43,47.470923,8.30376
133,47.381635,8.542124
21,47.326602,8.206118
11,41.676748,2.787357
19,41.380985,2.191663
41,48.866362,2.296083
13,47.473255,8.307765
21,47.454179,8.285771
4,45.471262,9.178362
41,41.676072,2.783155
127,45.590397,9.264852
129,41.670656,2.78829
13,47.470916,8.303853
16,48.866872,2.298143
41,41.677969,2.788368
16,45.585092,9.266048
120,48.85863,2.293264
60,48.856904,2.296985
4,45.474449,9.177481
21,43.708989,-1.054536
13,45.474106,9.173458
35,41.675778,2.785645
22,47.381684,8.541473
10,41.674424,2.790158
13,47.322556,8.212113
30,47.322119,8.209629
16,47.449567,8.285561
16,47.916275,1.962172
35,41.673858,2.791014
63,46.004837,8.94876
16,47.472213,8.309358
60,48.855188,2.296232
133,47.451152,8.29029
120,41.375971,2.187823
109,47.916134,1.96596
127,48.854885,2.295681
19,43.709058,-1.055134
48,48.866427,2.29679
79,48.864217,2.297138
120,48.867022,2.298506
19,47.450089,8.285808
60,41.672949,2.790002
19,45.472259,9.177956
69,45.47368,9.173229
16,41.380455,2.190742
46,41.670511,2.784633
41,41.381169,2.190204
96,46.004234,8.952618
16,45.475606,9.177855
19,48.868587,2.290998
32,48.858422,2.295791
35,41.674264,2.790313
54,41.375212,2.190742
19,48.868174,2.295966
13,47.454324,8.281642
10,41.674877,2.790703
100,49.58736,-1.265581
54,47.373701,8.542109
13,41.3787,2.188361
13,47.377028,8.538834
127,41.380408,2.1932
133,48.86124,2.288562
48,46.004892,8.952825
13,41.674646,2.790625
13,47.455034,8.283556
19,47.914524,1.960617
60,41.382039,2.189743
120,48.858117,2.295328
133,45.587802,9.270225
19,47.913134,1.960521
19,45.473022,9.173107
60,41.672845,2.791092
16,48.866701,2.298831
13,45.473616,9.174937
41,41.672864,2.790313
118,48.860881,2.298711
4,45.470638,9.175976
10,47.448503,8.280036
16,43.708782,-1.052591
41,46.005523,8.953392
29,48.863042,2.288971
35,47.473844,8.307084
1,48.857522,2.297561
21,47.471115,8.304291
37,48.86547,2.293466
44,47.322813,8.207472
13,43.710014,-1.04885
13,47.321124,8.208492
21,46.002029,8.951094
16,47.913208,1.960695
13,47.373897,8.544639
13,47.472507,8.308495
13,47.470347,8.304256
111,47.47274,8.308468
133,47.375874,8.540863
43,47.322325,8.209971
61,48.860731,2.298347
16,47.375944,8.539933
16,46.007279,8.953946
127,41.380098,2.193046
96,48.867693,2.288468
129,47.375921,8.542303
100,49.587184,-1.267068
92,48.867996,2.293056
13,47.324745,8.208409
35,41.676553,2.788991
129,48.864292,2.29732
46,43.707661,-1.052441
133,47.110216,8.233667
16,43.708622,-1.053788
16,46.007747,8.953725
19,43.70886,-1.052292
29,48.861232,2.289
122,47.39975,0.666482
21,46.004316,8.950619
19,45.474826,9.179241
41,41.672838,2.784944
41,41.672834,2.7851
19,45.468934,9.177791
48,48.866297,2.287478
4,45.469252,9.17844
48,45.472957,9.173905
74,41.671573,2.788991
41,41.67236,2.785411
133,46.007074,8.950845
13,48.859244,2.297964
10,47.326102,8.208802
69,45.590325,9.264829
13,47.4746,8.307305
16,43.708623,-1.053638
16,45.471217,9.177073
35,48.856349,2.293255
16,48.858859,2.297582
52,47.323509,8.20956
16,49.585942,-1.26411
16,47.473457,8.304977
16,45.47259,9.175697
13,48.858571,2.296242
19,47.37555,8.536963
13,47.110467,8.233365
96,47.377278,8.535488
13,47.472878,8.308699
16,46.004026,8.9543
19,48.860462,2.296044
21,48.858626,2.293439
16,48.861119,2.298642
100,49.586155,-1.266495
39,47.453691,8.28506
4,45.47425,9.172594
96,47.375176,8.546071
96,47.379233,8.545393
84,48.855103,2.296576
46,47.327631,8.209999
13,47.321589,8.208438
19,43.709221,-1.053788
4,45.473704,9.176603
19,45.474643,9.175997
16,47.473152,8.308115
16,47.91407,1.964552
69,45.473547,9.179464
35,41.672476,2.790236
13,47.915556,1.963557
16,46.008346,8.950878
21,45.585657,9.268244
118,47.380053,8.541647
4,45.471776,9.179347
96,46.007388,8.95352
18,46.005039,8.952871
47,47.472389,8.306942
133,46.00579,8.954764
43,47.32411,8.215109
14,46.005036,8.951951
16,41.37878,2.188284
16,48.868092,2.296135
4,45.473824,9.173276
21,47.474845,8.306049
7,46.005091,8.953164
21,47.372963,8.546829
120,46.003559,8.954521
32,47.472671,8.307309
140,41.38071,2.193814
10,47.451986,8.288354
96,46.005423,8.951797
46,48.862481,2.289452
96,46.004893,8.955678
16,45.405495,2.064948
10,43.709594,-1.053863
96,47.473132,8.308393
16,45.472513,9.179403
13,46.00544,8.952538
96,47.376765,8.546455
13,46.00531,8.953233
19,45.472798,9.174036
14,47.32474,8.203127
96,47.378779,8.541168
32,48.861925,2.289758
41,47.32408,8.204822
7,48.856452,2.295983
19,45.585643,9.265679
16,47.472183,8.307641
48,47.324049,8.206322
13,48.865557,2.293034
98,43.7099,-1.053189
19,47.452967,8.278023
54,47.378956,8.541887
16,47.452089,8.288004
16,47.452578,8.28445
109,47.325137,8.206165
16,43.708243,-1.054237
21,47.915261,1.962693
35,47.373816,8.543664
10,46.003898,8.950212
129,49.650391,-1.618403
19,43.709377,-1.05304
13,48.742407,2.405056
16,48.863242,2.290742
96,47.378281,8.539592
54,47.377154,8.542294
13,43.709112,-1.049299
98,46.001362,8.948125
19,47.916815,1.962294
19,43.706765,-1.052142
46,46.001386,8.948776
16,45.40504,2.069816
19,47.451884,8.283394
21,43.708796,-1.051095
98,46.004717,8.950286
100,49.5854,-1.270067
41,49.647678,-1.612831
13,47.376258,8.540884
16,47.376678,8.539394
46,45.5901,9.264847
129,46.003476,8.953667
16,48.742896,2.407988
96,46.004808,8.953903
16,46.004475,8.958122
100,49.586023,-1.264026
19,47.376204,8.540582
16,47.324137,8.202953
13,47.451239,8.289083
13,45.588758,9.269439
63,48.861073,2.289075
1,47.110591,8.233776
16,47.911142,1.959456
118,49.586183,-1.263945
142,48.86209,2.289333
41,48.744764,2.401226
10,45.150681,1.529614
46,47.378967,8.544837
19,45.402619,2.06544
13,46.672618,6.799913
19,46.004485,8.956101
46,46.004862,8.957968
39,45.153752,1.52955
16,47.452999,8.28609
109,47.914552,1.968045
16,47.918932,1.965056
81,49.586027,-1.263674
10,45.150837,1.528861
120,46.668501,6.796504
16,47.377807,8.54078
48,45.404968,2.069733
19,47.913683,1.960053
10,47.32494,8.209974
60,49.586182,-1.264033
13,47.398747,0.667747
16,46.004667,8.958551
13,45.403613,2.067379
118,46.003701,8.955578
13,46.008443,8.951552
79,46.003375,8.954003
133,46.005799,8.952743
96,49.644578,-1.617893
133,46.004621,8.955316
41,47.399447,0.665912
21,46.007162,8.956393
19,47.911319,1.962675
13,46.007879,8.951098
74,48.741357,2.398923
13,46.006855,8.956481
35,46.002626,8.950179
41,46.003925,8.954636
1,48.746927,2.402898
96,46.003348,8.949578
19,49.588072,-1.265965
16,47.474287,8.304177
133,46.672564,6.799541
23,49.646511,-1.616494
13,46.004499,8.958774
19,46.208627,6.144803
16,46.00566,8.952607
96,47.37658,8.540696
13,46.004996,8.95341
13,47.397834,0.66684
29,47.471708,8.305698
16,46.666665,6.795526
35,46.004456,8.95646
16,47.914064,1.964889
96,46.004411,8.956078
116,47.323985,8.214696
19,48.747219,2.403974
13,48.746191,2.400558
21,47.915334,1.967508
16,47.914009,1.959063
13,47.327336,8.206613
19,47.918081,1.965082
16,46.208594,6.145408
32,48.743747,2.404819
16,47.916391,1.959902
16,45.150467,1.529222
16,48.741613,2.405514
43,46.001549,8.949563
39,47.918811,1.963106
10,48.743251,2.402237
16,46.004496,8.952148
49,46.668895,6.79498
13,46.005617,8.953146
13,48.743831,2.404563
16,47.911452,1.963949
24,47.400506,0.66811
35,48.742886,2.400892
19,46.004634,8.949432
58,47.321603,8.208254
100,49.646577,-1.617475
96,47.915408,1.954097
133,47.468513,8.304003
13,47.399519,0.666638
35,46.002888,8.949709
13,48.742799,2.405089
52,49.644744,-1.617458
16,45.153102,1.528982
10,46.005848,8.952115
133,46.005006,8.954241
19,45.152788,1.530564
96,46.667519,6.795191
133,45.405514,2.067983
16,46.004342,8.94934
41,48.742376,2.399009
41,47.40034,0.67028
98,49.646647,-1.618189
16,48.747025,2.401943
21,45.153677,1.529698
16,46.004389,8.950643
21,46.666134,6.799353
16,46.007155,8.959336
48,48.746404,2.405395
16,48.746632,2.405764
35,46.008149,8.959097
13,46.004996,8.950558
42,47.919121,1.963043
90,49.647281,-1.624176
60,46.668907,6.796061
19,48.747237,2.4031
16,48.742079,2.405729
13,49.645705,-1.617158
125,46.003657,8.950412
96,46.667957,6.796733
32,46.671844,6.800178
13,48.742908,2.399843
10,48.742458,2.398841
16,47.399749,0.666643
41,45.150757,1.52939
41,48.746411,2.401278
13,46.00585,8.977792
111,46.004683,8.976411
133,46.004173,8.97717
133,48.74338,2.403562
16,45.150473,1.528766
16,48.747394,2.403113
46,46.667727,6.79551
48,46.005846,8.951194
19,48.746858,2.406222
32,46.005827,8.952384
98,47.401422,0.668453
48,46.005404,8.950134
35,48.743805,2.402021
16,46.010755,8.957435
96,46.007733,8.953905
19,46.006137,8.958923
16,47.399595,0.666801
16,46.006659,8.957063
96,46.005332,8.952964
16,47.400799,0.67029
16,47.918731,1.96327
13,47.915239,1.959485
32,48.742219,2.398996
16,46.009175,8.951783
74,46.004163,8.950663
16,48.744191,2.406083
118,46.003341,8.95252
46,46.004886,8.955768
39,45.15312,1.533094
35,48.742611,2.399029
100,49.645702,-1.617336
133,46.209211,6.145104
96,46.007452,8.952712
29,46.004397,8.981935
98,48.744428,2.402249
13,47.399363,0.667198
96,46.007666,8.950939
46,45.15467,1.532035
18,48.744131,2.401435
13,46.007138,8.952889
41,49.646972,-1.617764
46,48.745132,2.402396
41,48.744977,2.402295
13,46.003093,8.949958
16,47.912633,1.958125
133,46.004508,8.982431
16,46.004713,8.954149
16,47.916204,1.966387
19,48.745741,2.407091
19,47.915585,1.961872
16,46.010734,8.954851
41,48.744918,2.401327
19,47.916275,1.962172
10,46.007203,8.950149
16,46.005334,8.953885
92,46.004421,8.979734
16,47.916134,1.96596
16,46.005683,8.950406
35,46.004136,8.949091
19,48.744532,2.408565
133,46.004367,8.981373
133,48.743364,2.408115
96,46.007798,8.951165
19,47.916198,1.962167
81,49.585459,-1.271917
14,46.003753,8.978694
69,48.742562,2.405157
131,46.005471,8.984485
100,49.587914,-1.26587
81,49.646901,-1.617138
46,46.004334,8.977037
46,49.647694,-1.61745
133,46.004791,8.953161
81,49.586887,-1.26512
41,46.010873,8.954987
133,48.745487,2.404178
96,48.867449,2.288888
41,46.005348,8.950853
120,49.586187,-1.263593
41,46.004522,8.982251
13,46.010629,8.951413
10,46.007355,8.952037
16,47.914085,1.959153
10,46.004674,8.975579
11,46.008238,8.98269
69,46.008581,8.956473
66,46.005455,8.958063
16,49.58884,-1.268638
21,48.864881,2.287452
41,46.008606,8.955193
19,47.916437,1.966318
13,47.91667,1.96625
21,46.006426,8.949537
16,46.008363,8.951619
111,48.861956,2.292129
41,48.864824,2.290343
96,46.004487,8.957022
96,46.005199,8.952738
90,47.915183,1.962772
133,48.86565,2.29234
98,48.86615,2.28694
17,49.653878,-1.519743
10,46.006711,8.957355
81,49.586693,-1.268278
10,46.005955,8.956473
54,48.862225,2.290484
100,49.645773,-1.617961
16,48.869836,2.295486
29,49.650391,-1.618403
69,49.649194,-1.612739
100,49.646496,-1.617559
69,48.742697,2.406219
10,48.864871,2.291926
16,47.110633,2.3787
133,48.743225,2.403461
96,46.006597,8.955939
21,47.111455,2.379432
16,49.58688,-1.265735
16,46.009843,8.952822
16,48.741695,2.405346
16,48.866772,2.299188
19,49.586957,-1.266003
33,48.866956,2.297886
109,46.007527,8.953656
13,46.005466,8.95411
81,49.645932,-1.61797
10,47.111799,2.377553
41,48.861801,2.292029
13,48.867351,2.289845
19,47.914961,1.962166
17,48.865653,2.296113
16,49.6564,-1.515889
118,49.573069,-1.276197
41,46.006639,8.952548
16,47.916192,1.967061
41,48.862083,2.289683
19,48.868867,2.292775
41,46.010266,8.952219
13,48.743934,2.407113
54,49.585513,-1.259693
133,46.006076,8.954947
16,48.866692,2.299269
129,48.864063,2.29695
98,48.869369,2.291236
13,46.004402,8.958099
129,48.865657,2.295938
10,48.863489,2.290235
14,46.004106,8.951381
90,49.586366,-1.261754
96,48.865302,2.286082
96,48.868327,2.292205
19,47.916815,1.962294
52,48.865007,2.29299
19,47.112658,2.380195
137,49.639747,-1.609892
60,46.00332,8.95279
21,48.865335,2.288366
96,46.003372,8.95023
124,49.645611,-1.612446
13,47.918846,1.965556
81,49.587435,-1.266024
69,46.007296,8.951835
69,45.475522,9.226534
100,49.64554,-1.617504
10,46.005178,8.950155
41,48.869144,2.294641
16,46.005093,8.954085
147,48.864219,2.29705
16,47.916026,1.967725
60,49.588463,-1.266686
10,47.919314,1.965335
19,45.474222,9.230666
13,46.004369,8.959469
16,46.007353,8.956822
120,48.744702,2.400432
95,49.650067,-1.613056
41,46.005702,8.952068
16,45.474482,9.229293
13,47.112354,2.38017
19,48.867568,2.290828
19,48.868855,2.297338
56,48.864852,2.29289
60,49.646165,-1.618428
41,48.74359,2.404806
19,45.47506,9.226748
41,48.74322,2.399957
133,48.865077,2.293434
19,47.915636,1.963394
118,48.746411,2.405045
116,48.865047,2.287027
98,49.643638,-1.605231
16,49.641467,-1.606528
120,46.002444,8.950581
16,48.863984,2.289047
16,46.00641,8.951648
46,48.865823,2.299462
17,46.006577,8.959061
133,46.005096,8.955006
13,46.005855,8.949172
10,48.86348,2.290673
16,45.471937,9.226826
54,49.585564,-1.262334
98,45.47493,9.226523
20,47.11226,2.377343
90,46.007353,8.953969
48,48.743422,2.405317
123,49.646326,-1.618348
120,46.003826,8.955893
19,49.639125,-1.608703
13,48.863122,2.288889
54,46.002952,8.951753
13,46.00263,8.949168
116,49.585405,-1.262239
97,48.869135,2.29113
16,47.112407,2.377604
72,49.572915,-1.27575
35,46.008212,8.955436
16,46.007183,8.956124
19,45.575808,9.29411
10,49.588273,-1.262191
16,48.863783,2.287276
54,49.647919,-1.618439
16,48.868602,2.294246
60,45.586925,9.27003
69,49.657539,-1.520206
77,48.861633,2.288594
19,46.003904,8.960611
16,45.587318,9.26339
13,48.744543,2.400507
99,48.744341,2.406446
19,49.587749,-1.26639
129,45.999349,8.949882
16,45.587294,9.270059
81,49.586104,-1.263941
96,46.007655,8.95204
19,45.477026,9.226294
16,45.587868,9.263021
16,48.744476,2.403742
118,49.590304,-1.265801
32,47.112513,2.379851
19,49.587673,-1.266123
41,46.002911,8.950361
18,45.589034,9.268798
72,49.572052,-1.274568
16,47.11164,2.377872
133,48.863548,2.291205
29,48.865465,2.293729
16,48.86657,2.297504
81,49.650228,-1.612976
16,46.006501,8.958117
19,45.472725,9.228084
92,49.640313,-1.609303
54,46.009703,8.949833
19,45.58863,9.260983
13,45.476991,9.22947
118,48.866415,2.297404
19,49.639879,-1.606082
133,48.864276,2.294159
10,46.000666,8.950297
16,45.586614,9.264715
16,48.746648,2.404977
21,49.640591,-1.606478
42,49.587576,-1.267702
21,46.007433,8.953902
41,46.003929,8.950773
16,47.112813,2.380042
16,46.004591,8.954754
16,45.588187,9.266417
60,49.64857,-1.6175
16,45.575571,9.288819
118,48.742236,2.405742
129,46.001141,8.949987
116,45.474344,9.228246
133,46.005566,8.958559
16,48.744769,2.400964
48,45.576247,9.284193
16,45.588795,9.26625
1,48.74345,2.404005
19,49.639269,-1.604095
129,49.588631,-1.265902
13,46.006157,8.950096
10,46.009366,8.949359
100,49.646984,-1.616876
96,46.005176,8.952087
21,47.112519,2.37952
16,49.588376,-1.267298
10,46.004424,8.960683
46,46.00179,8.949363
127,45.471518,9.227418
96,46.006883,8.956121
13,48.742425,2.404181
69,45.474229,9.227844
43,48.743294,2.400138
13,46.00562,8.959772
16,46.010895,8.957571
16,46.005204,8.951727
16,46.001695,8.94961
127,45.47702,9.229115
17,49.589659,-1.266563
16,48.742883,2.404833
35,46.00297,8.950563
21,45.474786,9.231942
13,46.005187,8.950986
16,46.005095,8.949301
19,45.588288,9.266999
16,45.5866,9.263979
16,45.476499,9.229128
21,45.475841,9.229006
102,45.590999,9.26386
13,46.004125,8.950191
23,45.474526,9.231493
16,45.473304,9.231005
19,45.58531,9.265204
21,49.639291,-1.608268
16,49.639272,-1.609599
63,45.472507,9.22437
